placeId,fix,field,before,after,reason
P438,FIX74,mobilityCaveat,(공백),좁은 통로이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장 보행로+보행로 폭 좁음+휠체어 접근 부분가능) 에서 생성
P440,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 차량이 함께 다니는 길이니 주의해 주세요. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동,routeCondition(포장 해안길/휠체어 올레구간+협소 도로/차량 통행 주의+해변 비포장 주의) 에서 생성
P442,FIX74,mobilityCaveat,(공백),"자갈길, 판석 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(해안 산책로/야자매트/판석길+자갈해변+휠체어 접근 부분가능) 에서 생성
P444,FIX74,mobilityCaveat,(공백),계단이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 엘리베이터를 이용하실 수 있습니다.,routeCondition(포장도로+정문 계단/후문 무단차+엘리베이터 있음+휠체어 접근 가능) 에서 생성
P446,FIX74,mobilityCaveat,(공백),"계단, 판석 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(포장 항만길+판석길/송이 노면+계단 일부+휠체어 접근 부분가능) 에서 생성
P448,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(밭 인근 야외 묘역+비포장 가능+휠체어 접근 어려움) 에서 생성
P449,FIX74,mobilityCaveat,(공백),이동 거리가 긴 편입니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(장거리 올레길+포장도로 일부+해안/마을길+휠체어 접근 어려움) 에서 생성
P452,FIX74,mobilityCaveat,(공백),"계단, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(오름/곶자왈 길+비포장+계단 가능+휠체어 접근 어려움) 에서 생성
P453,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 바닥이 미끄러울 수 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인,routeCondition(포장 해안도로 일부+해변/암반 비포장+미끄럼 위험 있음+휠체어 접근 부분) 에서 생성
P454,FIX74,mobilityCaveat,(공백),"비포장 구간, 자갈길이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(한라산 등산로/기암 관람지+자갈/비포장+휠체어 접근 어려움) 에서 생성
P455,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다.,routeCondition(사찰 경내+포장/비포장 혼재 가능+접근성 세부정보 확인 필요) 에서 생성
P456,FIX74,mobilityCaveat,(공백),이동 거리가 긴 편입니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(숲길/순례길+장거리 도보+휠체어 접근 어려움) 에서 생성
P459,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 일부 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(야외 미로길+포장/흙길 가능+휠체어 접근 부분가능) 에서 생성
P460,FIX74,mobilityCaveat,(공백),계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(섬 올레길/산 정상 등대+계단 가능+휠체어 접근 어려움) 에서 생성
P466,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(오름 산책로+비포장+타이어매트 일부+휠체어 접근 어려움) 에서 생성
P467,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 이동 거리가 긴 편입니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(임도/숲길 트레일+장거리 3코스+비포장+휠체어 접근 어려움) 에서 생성
P472,FIX74,mobilityCaveat,(공백),계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(돌길+계단 있음+길 상태 안 좋음) 에서 생성
P478,FIX74,mobilityCaveat,(공백),고르지 않은 노면이 있습니다. 포장된 산책로 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장 산책로+일부 노면 불량) 에서 생성
P483,FIX74,mobilityCaveat,(공백),계단이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(오름 산책로+일부 계단 있음+차량/동행보조 필요) 에서 생성
P484,FIX74,mobilityCaveat,(공백),계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(올레6코스 해안길+자연 노면+계단/바위 구간 가능) 에서 생성
P487,FIX74,mobilityCaveat,(공백),"계단, 모래사장, 판석 구간이 있습니다. 포장된 산책로 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(포장 산책로+야자매트/판석길+계단 있음+모래 노면 있음) 에서 생성
P491,FIX74,mobilityCaveat,(공백),계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(오름 산책로+긴 계단 있음) 에서 생성
P492,FIX74,mobilityCaveat,(공백),단차이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(마을길+방지턱 있음+차량 주의) 에서 생성
P493,FIX74,mobilityCaveat,(공백),"계단, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(포장 자전거도로/시멘트길+폭 120cm+차량 주의+단차 8cm+계단 17) 에서 생성
P494,FIX74,mobilityCaveat,(공백),"계단, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(포장도로+시멘트길+단차 8cm+계단 17개) 에서 생성
P497,FIX74,mobilityCaveat,(공백),"계단, 고르지 않은 노면, 비포장 구간, 자갈길이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(자갈길+비포장+계단 있음+노면 불량) 에서 생성
P498,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(시멘트길+오름 탐방로) 에서 생성
P499,FIX74,mobilityCaveat,(공백),계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(돌계단+성곽길+안전장치 없음) 에서 생성
P501,FIX74,mobilityCaveat,(공백),판석 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(판석길+잔디 혼재) 에서 생성
P506,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 바닥이 미끄러울 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+좁은 흙길+수풀 많음+미끄럼 위험 있음) 에서 생성
P507,FIX74,mobilityCaveat,(공백),계단이 있습니다. 포장된 산책로 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장 접근로+계단 있음+기념탑 계단) 에서 생성
P509,FIX74,mobilityCaveat,(공백),"단차, 판석 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(포장/판석+턱 있음+불규칙 노면) 에서 생성
P510,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 비포장 구간, 모래사장이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(포장도로+모래/비포장+해변 접근 제한) 에서 생성
P513,FIX74,mobilityCaveat,(공백),계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(오름 산책로+계단 가능) 에서 생성
P520,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장/비포장 혼재+해안 포구) 에서 생성
P522,FIX74,mobilityCaveat,(공백),바닥이 미끄러울 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(동굴 탐방로+미끄럼 위험 있음) 에서 생성
P524,FIX74,mobilityCaveat,(공백),"단차, 판석 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(포장/판석+턱 있음+불규칙 노면) 에서 생성
P526,FIX74,mobilityCaveat,(공백),"비포장 구간, 자갈길이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(시멘트 관람로+돌턱/나무턱+흙길/자갈) 에서 생성
P530,FIX74,mobilityCaveat,(공백),계단이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 포장된 산책로 구간이 있습니다. 방문 전 이동 경로를 확,routeCondition(포장 접근로+계단 있음+휠체어 접근 가능) 에서 생성
P531,FIX74,mobilityCaveat,(공백),계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장/잔디/방파제+계단 있음) 에서 생성
P532,FIX74,mobilityCaveat,(공백),바닥이 미끄러울 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(절벽길+미끄럼 위험 있음) 에서 생성
P533,FIX74,mobilityCaveat,(공백),계단이 있습니다. 포장된 산책로 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장 접근로+입구 낮은 턱+주변 돌길/계단 구간) 에서 생성
P534,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(오름/분화구 주변+비포장+수풀) 에서 생성
P536,FIX74,mobilityCaveat,(공백),"고르지 않은 노면, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(비포장 숲길+야자매트/흙길+노면 불량 가능) 에서 생성
P537,FIX74,mobilityCaveat,(공백),계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장 해안도로+나무데크+일부 인도 끊김/계단) 에서 생성
P538,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(해안도로 산책로+돌성곽+비포장/단차 가능) 에서 생성
P539,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(해안 산책로+비포장 가능) 에서 생성
P542,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다.,routeCondition(전통가옥 마을길+흙길/돌길 가능+접근성 정보 미확인) 에서 생성
P545,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(비포장+돌밭/흙길+넓은 농로+노면 고르지 않음) 에서 생성
P548,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다.,routeCondition(체험농장+야외 흙길/포장 혼재 가능+동선 확인필요) 에서 생성
P549,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(오름 숲길+비포장+도보 탐방) 에서 생성
P550,FIX74,mobilityCaveat,(공백),"비포장 구간, 판석 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(돌판석+비포장 돌길 있음) 에서 생성
P551,FIX74,mobilityCaveat,(공백),바닥이 미끄러울 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(해안 올레길+포구+갯바위/현무암 구간+미끄럼 위험 있음) 에서 생성
P552,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(오름/목장길+비포장+시설 정보 미확인) 에서 생성
P555,FIX74,mobilityCaveat,(공백),"고르지 않은 노면, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(오름/흙길+일부 노면 불량+차량통행 주의) 에서 생성
P559,FIX74,mobilityCaveat,(공백),계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(오름 탐방로+계단 많음) 에서 생성
P562,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(해변 산책로+시멘트길+인차도 구분 없음) 에서 생성
P571,FIX74,mobilityCaveat,(공백),이동 거리가 긴 편입니다.,routeCondition(21.4km 장거리 순례길+도로/해안로/숲길 혼재+구간별 보행환경 확인필) 에서 생성
P572,FIX74,mobilityCaveat,(공백),"계단, 고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(포장 마을길+일부 단차/계단/노면 불량) 에서 생성
P573,FIX74,mobilityCaveat,(공백),고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포장 마을길+해안도로+노면 불량 구간) 에서 생성
P575,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(흙길 진입로+폭 1.2m+턱 3~7cm) 에서 생성
P578,FIX74,mobilityCaveat,(공백),좁은 통로이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(해안길+보도블럭/잔디블럭+폭 좁음) 에서 생성
P582,FIX74,mobilityCaveat,(공백),판석 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(해변공원/해안 산책로+판석 혼재+일부 길 상태 불량) 에서 생성
P587,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(4·3 유적지/마을터+야외 흙길/돌담+주차 후 도보) 에서 생성
P591,FIX74,mobilityCaveat,(공백),판석 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(판석길+턱 13cm) 에서 생성
P592,FIX74,mobilityCaveat,(공백),"계단, 단차, 비포장 구간, 판석 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(공용주차장+숲길 초입 14도+잔디/흙길/판석+계단/턱 있음) 에서 생성
P595,FIX74,mobilityCaveat,(공백),계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(마을길/해안로+장애인주차구역+계단 일부) 에서 생성
P596,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(해안산책길+장애인주차장+돌길/흙길 끝구간) 에서 생성
P597,FIX74,mobilityCaveat,(공백),"계단, 비포장 구간, 자갈길이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(시멘트길+자갈/흙길 혼재+데크계단 구간) 에서 생성
P598,FIX74,mobilityCaveat,(공백),바닥이 미끄러울 수 있습니다. 포장된 산책로 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(주차장/데크길 정비+폭포 관람데크+우천 후 미끄럼 주의) 에서 생성
P600,FIX74,mobilityCaveat,(공백),"계단, 자갈길이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(자갈길+계단 1~8개+나무데크 계단) 에서 생성
P603,FIX74,mobilityCaveat,(공백),"계단, 판석 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(판석길+5cm 턱+계단/징검다리 반환점) 에서 생성
P605,FIX74,mobilityCaveat,(공백),계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(포구/올레7·8코스 경유+해안길·바위/계단 가능+화장실 정보 상충) 에서 생성
P614,FIX74,mobilityCaveat,(공백),계단이 있습니다. 포장된 산책로 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(절부암 돌계단/턱+용수포구 포장 산책로 인접) 에서 생성
P617,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(성읍/정의읍성 야외 관람로+시멘트길 중심+돌/석분 구간) 에서 생성
P620,FIX74,mobilityCaveat,(공백),이동 거리가 긴 편입니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(15.9km 내외 중산간 숲길/밭길+저지오름+장거리 보행) 에서 생성
P622,FIX74,mobilityCaveat,(공백),이동 거리가 긴 편입니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(14.5km 장거리+광치기해변/둑방길+식산봉 오름+자연노면 가능) 에서 생성
P623,FIX74,mobilityCaveat,(공백),비포장 구간이 있습니다. 이동 거리가 긴 편입니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(장거리 올레+해안/마을길+오름·비포장 가능) 에서 생성
P626,FIX74,mobilityCaveat,(공백),계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(종달항 포장 구간+데크로드 이후 돌길+전망대 계단 26개) 에서 생성
P643,FIX74,mobilityCaveat,(공백),계단이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(뮤지엄 간 버스 이동+석·풍뮤지엄 입구 계단+관람 중 화장실 이용 불가+) 에서 생성
P648,FIX74,mobilityCaveat,(공백),좁은 통로이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다.,routeCondition(폭 좁음+휠체어 접근 가능) 에서 생성
P649,FIX74,mobilityCaveat,(공백),고르지 않은 노면이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(노면 불량+이동 보조 필요) 에서 생성
P651,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(접근 불가) 에서 생성
P652,FIX74,mobilityCaveat,(공백),"좁은 통로, 판석 구간이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다.",routeCondition(단차 없음+판석+폭 좁음+휠체어 접근 가능) 에서 생성
P653,FIX74,mobilityCaveat,(공백),고르지 않은 노면이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(단차 없음+노면 불량+휠체어 접근 가능) 에서 생성
P655,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(접근 불가) 에서 생성
P656,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 고르지 않은 노면, 비포장 구간이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오",routeCondition(노면 불량+흙길+이동 보조 필요+휠체어 접근 제한) 에서 생성
P660,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 비포장 구간이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드",routeCondition(계단 있음+비포장+이동 보조 필요+휠체어 접근 제한) 에서 생성
P661,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 비포장 구간이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드",routeCondition(계단 있음+비포장+이동 보조 필요+휠체어 접근 제한) 에서 생성
P663,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 비포장 구간, 판석 구간이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권",routeCondition(흙길+판석+이동 보조 필요+휠체어 접근 제한) 에서 생성
P665,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(이동 보조 필요+휠체어 접근 제한) 에서 생성
P666,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(접근 불가+노면 불량) 에서 생성
P667,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(접근 불가) 에서 생성
P669,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(이동 보조 필요+휠체어 접근 제한) 에서 생성
P670,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(접근 불가) 에서 생성
P674,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(휠체어 접근 제한) 에서 생성
P675,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(단차 없음+계단 있음+휠체어 접근 제한) 에서 생성
P676,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(단차 없음+휠체어 접근 제한) 에서 생성
P677,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 단차이 있습니다. 무장애 코스가 마련되어 있습니다. 방문 전 이동 경로를 확인해 주세요",routeCondition(단차 있음+계단 있음+휠체어 접근 제한+무장애 코스 포함) 에서 생성
P684,FIX74,mobilityCaveat,(공백),좁은 통로이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(단차 없음+휠체어 접근 가능+폭 좁음) 에서 생성
P685,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 계단이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(계단 있음+휠체어 접근 제한) 에서 생성
P686,FIX74,mobilityCaveat,(공백),"단차, 판석 구간이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함",routeCondition(단차 있음+판석+이동 보조 필요+휠체어 접근 가능) 에서 생성
P692,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(접근 불가) 에서 생성
P695,FIX74,mobilityCaveat,(공백),"계단, 단차이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 없음+단차 있음+계단 있음+휠체어 접근 가능) 에서 생성
P702,FIX74,mobilityCaveat,(공백),"계단, 단차이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+계단 있음+휠체어 접근 가능) 에서 생성
P705,FIX74,mobilityCaveat,(공백),"계단, 단차이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오",routeCondition(단차 있음+계단 있음+휠체어 접근 가능+이동 보조 필요) 에서 생성
P707,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(휠체어 접근 제한+확인 필요) 에서 생성
P716,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 좁은 통로이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+폭 좁음+휠체어 접근 제한) 에서 생성
P720,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(계단 있음+노면 불량+접근 불가) 에서 생성
P722,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(계단 있음+비포장+흙길+접근 불가) 에서 생성
P723,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 단차이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+계단 있음+접근 불가) 에서 생성
P724,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 좁은 통로, 고르지 않은 노면이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함",routeCondition(계단 있음+노면 불량+폭 좁음+이동 보조 필요+휠체어 접근 제한) 에서 생성
P726,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 단차이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(단차 있음+접근 불가) 에서 생성
P727,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 단차, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(단차 있음+비포장+휠체어 접근 제한) 에서 생성
P730,FIX74,mobilityCaveat,(공백),단차이 있습니다.,routeCondition(단차 있음+확인 필요) 에서 생성
P731,FIX74,mobilityCaveat,(공백),단차이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(단차 있음+휠체어 접근 가능) 에서 생성
P736,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(노면 불량+휠체어 접근 제한) 에서 생성
P738,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 단차이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(단차 있음+이동 보조 필요+휠체어 접근 제한) 에서 생성
P739,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 계단이 있습니다. 무장애 코스가 마련되어 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(계단 있음+무장애 코스 포함+휠체어 접근 제한) 에서 생성
P741,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(접근 불가+휠체어 접근 제한) 에서 생성
P742,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.,routeCondition(노면 불량+접근 불가) 에서 생성
P744,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(계단 있음+흙길+접근 불가) 에서 생성
P745,FIX74,mobilityCaveat,(공백),단차이 있습니다. 다만 그 외 구간은 휠체어로 이동하실 수 있습니다. 무장애 코스가 마련되어 있습니다. 방문 전 이동 경로를 ,routeCondition(단차 있음+무장애 코스 포함+휠체어 접근 가능) 에서 생성
P746,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 고르지 않은 노면, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(노면 불량+비포장+흙길+접근 불가+휠체어 접근 제한) 에서 생성
P747,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 단차이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(계단 있음+단차 있음+접근 불가+휠체어 접근 제한) 에서 생성
P748,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 단차이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.",routeCondition(단차 있음+계단 있음+이동 보조 필요+휠체어 접근 제한) 에서 생성
P749,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 고르지 않은 노면, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(계단 있음+노면 불량+흙길+접근 불가+휠체어 접근 제한) 에서 생성
P750,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 고르지 않은 노면, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(계단 있음+노면 불량+비포장+흙길+접근 불가+휠체어 접근 제한) 에서 생성
P751,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 고르지 않은 노면, 비포장 구간이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(노면 불량+비포장+흙길+접근 불가+휠체어 접근 제한) 에서 생성
P752,FIX74,mobilityCaveat,(공백),"일부 구간은 이동이 제한됩니다. 계단, 고르지 않은 노면이 있습니다. 방문 전 이동 경로를 확인해 주세요.",routeCondition(계단 있음+노면 불량+접근 불가+휠체어 접근 제한) 에서 생성
P753,FIX74,mobilityCaveat,(공백),일부 구간은 이동이 제한됩니다. 비포장 구간이 있습니다. 이동에 도움이 필요할 수 있으니 동행자와 함께 오시길 권해 드립니다.,routeCondition(비포장+흙길+이동 보조 필요+휠체어 접근 제한) 에서 생성
